file,question_id,stage,skill,issue_type,detail,recommended_fix
KS2_bank_ok_10000.jsonl,ks2_addition_subtraction_4bf6a85d56,KS2,addition_subtraction,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_fractions_of_amount_8f3a20b630,KS2,fractions_of_amount,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_fractions_of_amount_f6769d3cca,KS2,fractions_of_amount,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_addition_subtraction_b52d44a945,KS2,addition_subtraction,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_addition_subtraction_29d8ecd2ca,KS2,addition_subtraction,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_addition_subtraction_3fab9a1fc5,KS2,addition_subtraction,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_fractions_of_amount_c6180f81a9,KS2,fractions_of_amount,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_addition_subtraction_99ab842451,KS2,addition_subtraction,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_multiplication_division_49827a9b79,KS2,multiplication_division,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_fractions_of_amount_8de7491e37,KS2,fractions_of_amount,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_multiplication_division_94414029cd,KS2,multiplication_division,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_addition_subtraction_d2761fcc20,KS2,addition_subtraction,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_multiplication_division_b3ff3b92d0,KS2,multiplication_division,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_multiplication_division_bfb767f361,KS2,multiplication_division,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_multiplication_division_c72a7f7221,KS2,multiplication_division,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_addition_subtraction_bf32c926cc,KS2,addition_subtraction,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_multiplication_division_a44e68eb2b,KS2,multiplication_division,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_multiplication_division_920a508ec5,KS2,multiplication_division,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_addition_subtraction_c5c69e80d6,KS2,addition_subtraction,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_multiplication_division_d0a1c2775f,KS2,multiplication_division,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_fractions_of_amount_6cf4d43082,KS2,fractions_of_amount,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_multiplication_division_b0ec7518ad,KS2,multiplication_division,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_fractions_of_amount_7db37042ff,KS2,fractions_of_amount,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_fractions_of_amount_4b67abb74b,KS2,fractions_of_amount,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_addition_subtraction_78c866e021,KS2,addition_subtraction,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_multiplication_division_8690c92515,KS2,multiplication_division,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_fractions_of_amount_b36325554c,KS2,fractions_of_amount,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_addition_subtraction_2c31d0e290,KS2,addition_subtraction,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_addition_subtraction_51fe75f8ad,KS2,addition_subtraction,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_addition_subtraction_b50800a947,KS2,addition_subtraction,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_addition_subtraction_0891ebe708,KS2,addition_subtraction,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_fractions_of_amount_11e830bc40,KS2,fractions_of_amount,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_multiplication_division_72be7c715f,KS2,multiplication_division,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_fractions_of_amount_17b8690a02,KS2,fractions_of_amount,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_multiplication_division_171d44675a,KS2,multiplication_division,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_multiplication_division_8967b2b218,KS2,multiplication_division,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_fractions_of_amount_d8889a8037,KS2,fractions_of_amount,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_addition_subtraction_e4dbda8195,KS2,addition_subtraction,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_fractions_of_amount_d494dedd1a,KS2,fractions_of_amount,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_fractions_of_amount_218b6df82e,KS2,fractions_of_amount,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_addition_subtraction_2acabc477d,KS2,addition_subtraction,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_multiplication_division_4361184139,KS2,multiplication_division,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_addition_subtraction_477a730c53,KS2,addition_subtraction,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_multiplication_division_d55ac1831b,KS2,multiplication_division,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_addition_subtraction_b4ba59d287,KS2,addition_subtraction,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_addition_subtraction_ccbcc211fe,KS2,addition_subtraction,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_fractions_of_amount_d532ddfda1,KS2,fractions_of_amount,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_fractions_of_amount_42661f9a2b,KS2,fractions_of_amount,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_fractions_of_amount_3580b1d449,KS2,fractions_of_amount,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_fractions_of_amount_725ab50024,KS2,fractions_of_amount,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_multiplication_division_7b9f328a75,KS2,multiplication_division,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_fractions_of_amount_850fd1798d,KS2,fractions_of_amount,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_multiplication_division_511656f31b,KS2,multiplication_division,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_addition_subtraction_ad9af9e746,KS2,addition_subtraction,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_multiplication_division_04955dd83d,KS2,multiplication_division,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_fractions_of_amount_5a285f3aa7,KS2,fractions_of_amount,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_multiplication_division_7177f985bb,KS2,multiplication_division,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_addition_subtraction_6a7fad6e03,KS2,addition_subtraction,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_multiplication_division_afbab06a41,KS2,multiplication_division,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_fractions_of_amount_dbb8ce95b7,KS2,fractions_of_amount,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_addition_subtraction_f0510e3f74,KS2,addition_subtraction,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_addition_subtraction_3a5fee1a30,KS2,addition_subtraction,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_multiplication_division_2c873b3c7d,KS2,multiplication_division,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_multiplication_division_4b3dc883e3,KS2,multiplication_division,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_addition_subtraction_4ed303095b,KS2,addition_subtraction,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_addition_subtraction_92e3a744aa,KS2,addition_subtraction,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_multiplication_division_bc2f0c079d,KS2,multiplication_division,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_multiplication_division_bd57276f31,KS2,multiplication_division,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_addition_subtraction_80cb2cd89f,KS2,addition_subtraction,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_addition_subtraction_9945971a1e,KS2,addition_subtraction,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_multiplication_division_c877e766aa,KS2,multiplication_division,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_multiplication_division_60e1a9981e,KS2,multiplication_division,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_addition_subtraction_6564fdb58c,KS2,addition_subtraction,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_fractions_of_amount_e80e9528b7,KS2,fractions_of_amount,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_fractions_of_amount_55224e0841,KS2,fractions_of_amount,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_fractions_of_amount_c618313ca0,KS2,fractions_of_amount,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_multiplication_division_bb6a0eb4b6,KS2,multiplication_division,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_multiplication_division_8f3b61894f,KS2,multiplication_division,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_fractions_of_amount_4c1d4c7d21,KS2,fractions_of_amount,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_fractions_of_amount_883c686078,KS2,fractions_of_amount,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_addition_subtraction_31e2011f4f,KS2,addition_subtraction,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_fractions_of_amount_013087e55a,KS2,fractions_of_amount,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS2_bank_ok_10000.jsonl,ks2_addition_subtraction_eaad5fadbe,KS2,addition_subtraction,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
